Month   Agg Liq.    Innov Liq   Traded Liq
199910	  0.09828173	  0.08283496	  0.09098709
199911	 -0.00169317	 -0.03991520	 -0.01678071
199912	 -0.07442397	 -0.08367758	  0.04495639
200001	 -0.06743720	 -0.04483480	  0.01096611
200002	 -0.04172311	 -0.01319558	  0.00889955
200003	 -0.00618156	  0.11010550	 -0.00154299
200004	 -0.22530357	 -0.21825238	 -0.04316132
200005	  0.06595434	  0.08385485	 -0.02651480
200006	 -0.18106617	 -0.15727814	 -0.03392962
200007	  0.05562614	 -0.06049753	  0.11025636
200008	 -0.07174736	  0.01790968	 -0.00939793
200009	 -0.16872981	 -0.15458351	 -0.03893589
200010	 -0.13664786	 -0.00280674	  0.02337290
200011	 -0.14439405	 -0.12848951	 -0.03671737
200012	  0.09559686	  0.06775413	  0.01130186
200101	 -0.14739081	 -0.05363475	  0.07104908
200102	 -0.05684650	 -0.06298795	  0.03948161
200103	 -0.06035493	  0.02584271	  0.07054952
200104	 -0.06215272	  0.10807173	  0.00700754
200105	  0.10054836	  0.11303359	  0.03163987
200106	  0.01593630	  0.08293481	  0.00361964
200107	 -0.04836669	 -0.00224396	  0.03627468
200108	 -0.05230665	  0.05748775	  0.04915020
200109	 -0.04060099	 -0.12553059	 -0.10044865
200110	  0.06991310	  0.09997532	  0.03494340
200111	  0.02057022	 -0.00966469	  0.03277269
200112	  0.01329669	  0.05239643	  0.06855111
200201	 -0.06933654	 -0.01506557	 -0.01242267
200202	 -0.01014436	 -0.00853910	  0.03759379
200203	  0.06089692	  0.02567111	  0.07805775
200204	 -0.10984668	 -0.03344169	  0.05146454
200205	 -0.03394845	 -0.04458321	  0.05081821
200206	 -0.11584185	 -0.05775062	 -0.00913905
200207	 -0.06592232	  0.00249634	 -0.04580001
200208	 -0.02471742	 -0.00460156	  0.00343014
200209	 -0.17025101	 -0.09225098	  0.00133774
200210	 -0.30762302	 -0.14793740	  0.04117081
200211	 -0.03852698	  0.01567773	  0.01743669
200212	 -0.17765633	 -0.00860844	 -0.01163296
200301	 -0.08552163	 -0.08649022	 -0.02150592
200302	 -0.04021868	 -0.03791977	  0.01167811
200303	 -0.10824941	 -0.06915178	 -0.00145452
200304	 -0.05209150	 -0.00817877	  0.03720867
200305	  0.02654334	  0.02222661	  0.00874597
200306	 -0.01773686	 -0.00200314	 -0.00952407
200307	 -0.03637369	  0.01869331	  0.06800977
200308	 -0.01409055	  0.00109976	  0.04124235
200309	 -0.11151611	 -0.02825667	 -0.00747843
200310	 -0.04081320	  0.01086407	  0.02056621
200311	 -0.05097340	 -0.02275172	  0.00429847
200312	 -0.02134025	  0.04915844	 -0.00323201
200401	 -0.10836096	 -0.01968505	 -0.05251406
200402	 -0.03629706	 -0.05828486	  0.02833066
200403	  0.02709084	  0.07348782	  0.01719833
200404	 -0.05259627	  0.00899788	 -0.00343125
200405	 -0.00584636	 -0.02323248	 -0.00197162
200406	  0.05580165	  0.11045019	  0.02778716
200407	 -0.03592135	 -0.01346793	  0.07163805
200408	  0.00419211	  0.04740494	  0.06458801
200409	 -0.02612415	  0.00126374	 -0.00164037
200410	  0.01505644	  0.01800130	 -0.01536710
200411	 -0.01810987	  0.03128848	  0.01394736
200412	 -0.07001299	 -0.02035910	 -0.03471279
200501	 -0.00561092	  0.01220262	  0.04238401
200502	 -0.05566893	 -0.00296222	  0.05583696
200503	 -0.02000190	  0.00218288	 -0.00300091
200504	 -0.12695313	 -0.09913422	 -0.05295723
200505	  0.00357970	  0.04853573	  0.00014587
200506	  0.00197650	  0.08136236	  0.04271190
200507	  0.02442722	  0.03452037	  0.02728237
200508	  0.04779531	  0.07685519	  0.02995726
200509	 -0.02282613	  0.01932668	  0.03393450
200510	 -0.05176370	  0.00965277	 -0.04393140
200511	  0.08820635	  0.06725559	  0.00550748
200512	 -0.02396660	 -0.07754508	  0.00038138
200601	 -0.05568256	 -0.03881600	  0.03383014
200602	 -0.05908258	 -0.04084131	 -0.03888196
200603	 -0.02457918	  0.01997495	  0.01238598
200604	  0.01282215	  0.02920994	 -0.00666897
200605	 -0.02519272	  0.00831319	  0.02055420
200606	 -0.06745814	 -0.00005654	  0.03208476
200607	  0.00392041	 -0.00098895	  0.05469685
200608	  0.01674504	 -0.02675524	 -0.02801405
200609	 -0.06006415	 -0.04363018	 -0.01752444
200610	  0.03231136	  0.06025872	  0.03803449
200611	 -0.00477928	  0.03913309	  0.02836054
200612	  0.02912667	  0.02146445	 -0.01617033
200701	  0.04338604	  0.01046592	  0.00374934
200702	 -0.00636273	  0.03191048	  0.02497519
200703	 -0.03858859	 -0.02706084	  0.02930273
200704	 -0.01314712	  0.00931892	  0.02008912
200705	  0.02691214	  0.06132226	  0.02737913
200706	  0.06254018	  0.09294811	  0.00797999
200707	 -0.00280120	 -0.01466091	  0.02659782
200708	 -0.15688331	 -0.19570812	 -0.00456816
200709	 -0.04698278	 -0.03190300	  0.03336599
200710	 -0.19141352	 -0.04610780	  0.05507869
200711	 -0.16848869	 -0.02467425	  0.02204191
200712	 -0.04286566	  0.03147835	  0.05044672
200801	 -0.15709411	 -0.05763816	 -0.12618187
200802	  0.07933861	 -0.01639661	  0.03285901
200803	 -0.26874675	 -0.15145681	  0.04109620
200804	  0.06011212	  0.10891242	  0.10808325
200805	 -0.01916144	  0.00353070	  0.07886323
200806	 -0.08686875	 -0.03725865	  0.09676331
200807	 -0.17516923	 -0.07111027	 -0.13496429
200808	 -0.00480399	  0.02608518	  0.01744517
200809	 -0.10135535	 -0.23680005	 -0.13353561
