Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
06/23/2020,ProShares UltraShort S&P500,SDS,95.407,96.238,-0.86348,-0.831,13459.21,1284103172.8538
06/22/2020,ProShares UltraShort S&P500,SDS,96.238,97.5145,-1.30904,-1.2765,13489.21,1298174919.1892
06/19/2020,ProShares UltraShort S&P500,SDS,97.5145,96.4615,1.09163,1.053,13489.21,1315393900.0943
06/18/2020,ProShares UltraShort S&P500,SDS,96.4615,96.582,-0.12476,-0.1205,13419.21,1294437453.3841
06/17/2020,ProShares UltraShort S&P500,SDS,96.582,95.8935,0.71798,0.6885,13419.21,1296054468.5988
06/16/2020,ProShares UltraShort S&P500,SDS,95.8935,99.6765,-3.79528,-3.783,13719.21,1315583390.1729
06/15/2020,ProShares UltraShort S&P500,SDS,99.6765,101.377,-1.67740,-1.7005,13859.21,1381437884.4651
06/12/2020,ProShares UltraShort S&P500,SDS,101.377,104.168,-2.67933,-2.791,13899.21,1409060556.8518
06/11/2020,ProShares UltraShort S&P500,SDS,104.168,93.21,11.75625,10.958,14029.21,1461395101.4512
06/10/2020,ProShares UltraShort S&P500,SDS,93.21,92.2275,1.06530,0.9825,14219.21,1325372881.014
06/09/2020,ProShares UltraShort S&P500,SDS,92.2275,90.829,1.53971,1.3985,14219.21,1311402503.8485
06/08/2020,ProShares UltraShort S&P500,SDS,90.829,93.0865,-2.42516,-2.2575,14219.21,1291516933.9086
06/05/2020,ProShares UltraShort S&P500,SDS,93.0865,98.239,-5.24486,-5.1525,14419.21,1342234108.1591
06/04/2020,ProShares UltraShort S&P500,SDS,98.239,97.625,0.62894,0.614,14529.21,1427335395.2026
06/03/2020,ProShares UltraShort S&P500,SDS,97.625,100.3895,-2.75377,-2.7645,14559.21,1421343208.175
06/02/2020,ProShares UltraShort S&P500,SDS,100.3895,102.0715,-1.64786,-1.682,14639.21,1469623313.6193
06/01/2020,ProShares UltraShort S&P500,SDS,102.0715,102.8655,-0.77188,-0.794,14499.21,1479956460.5581
05/29/2020,ProShares UltraShort S&P500,SDS,102.8655,103.896,-0.99186,-1.0305,14389.21,1480153630.9977
05/28/2020,ProShares UltraShort S&P500,SDS,103.896,103.4915,0.39085,0.4045,14409.21,1497059635.4064
05/27/2020,ProShares UltraShort S&P500,SDS,103.4915,106.666,-2.97611,-3.1745,14409.21,1491231108.5861
05/26/2020,ProShares UltraShort S&P500,SDS,106.666,109.3725,-2.47457,-2.7065,14789.21,1577506236.5244
05/22/2020,ProShares UltraShort S&P500,SDS,109.3725,109.925,-0.50262,-0.5525,14809.21,1619720692.5915
05/21/2020,ProShares UltraShort S&P500,SDS,109.925,108.2605,1.53750,1.6645,14769.21,1623505782.995
05/20/2020,ProShares UltraShort S&P500,SDS,108.2605,112.0365,-3.37033,-3.776,14789.21,1601087637.2907
05/19/2020,ProShares UltraShort S&P500,SDS,112.0365,109.7615,2.07268,2.275,14759.21,1653570612.0891
05/18/2020,ProShares UltraShort S&P500,SDS,109.7615,117.17,-6.32286,-7.4085,14809.21,1625481476.6041
05/15/2020,ProShares UltraShort S&P500,SDS,117.17,118.126,-0.80931,-0.956,14789.21,1732852134.078
05/14/2020,ProShares UltraShort S&P500,SDS,118.126,120.97,-2.35100,-2.844,14749.21,1742265582.0884
05/13/2020,ProShares UltraShort S&P500,SDS,120.97,116.9055,3.47674,4.0645,14829.21,1793889944.998
05/12/2020,ProShares UltraShort S&P500,SDS,116.9055,112.331,4.07234,4.5745,14549.21,1700883067.1337
05/11/2020,ProShares UltraShort S&P500,SDS,112.331,112.386,-0.04894,-0.055,14489.21,1627587830.4354
05/08/2020,ProShares UltraShort S&P500,SDS,112.386,116.3485,-3.40572,-3.9625,14299.21,1607031397.1724
05/07/2020,ProShares UltraShort S&P500,SDS,116.3485,119.182,-2.37746,-2.8335,14259.21,1659038090.2699
05/06/2020,ProShares UltraShort S&P500,SDS,119.182,117.5655,1.37498,1.6165,13939.21,1661303331.4388
05/05/2020,ProShares UltraShort S&P500,SDS,117.5655,119.729,-1.80700,-2.1635,13469.21,1583514807.9777
05/04/2020,ProShares UltraShort S&P500,SDS,119.729,120.749,-0.84473,-1.02,13269.21,1588709651.1686
05/01/2020,ProShares UltraShort S&P500,SDS,120.749,114.3785,5.56967,6.3705,13289.21,1604659228.8366
04/30/2020,ProShares UltraShort S&P500,SDS,114.3785,112.3035,1.84767,2.075,13569.21,1552026274.8719
04/29/2020,ProShares UltraShort S&P500,SDS,112.3035,118.6035,-5.31182,-6.3,13549.21,1521624087.0669
04/28/2020,ProShares UltraShort S&P500,SDS,118.6035,117.387,1.03632,1.2165,13019.21,1544124276.4869
04/27/2020,ProShares UltraShort S&P500,SDS,117.387,120.952,-2.94745,-3.565,13279.21,1558807023.3858
04/24/2020,ProShares UltraShort S&P500,SDS,120.952,124.4275,-2.79319,-3.4755,13279.21,1606147419.1568
04/23/2020,ProShares UltraShort S&P500,SDS,124.4275,124.3145,0.09090,0.113,13099.21,1629902375.3285
04/22/2020,ProShares UltraShort S&P500,SDS,124.3145,130.292,-4.58777,-5.9775,13109.21,1629665309.2143
04/21/2020,ProShares UltraShort S&P500,SDS,130.292,122.7645,6.13166,7.5275,12639.21,1646788392.3128
04/20/2020,ProShares UltraShort S&P500,SDS,122.7645,118.53,3.57251,4.2345,13119.21,1610573673.4443
04/17/2020,ProShares UltraShort S&P500,SDS,118.53,125.2505,-5.36565,-6.7205,13019.21,1543167364.302
04/16/2020,ProShares UltraShort S&P500,SDS,125.2505,126.7085,-1.15067,-1.458,12889.21,1614380422.9567
04/15/2020,ProShares UltraShort S&P500,SDS,126.7085,121.376,4.39337,5.3325,12899.21,1634439981.0939
04/14/2020,ProShares UltraShort S&P500,SDS,121.376,129.301,-6.12911,-7.925,12549.21,1523173325.6384
04/13/2020,ProShares UltraShort S&P500,SDS,129.301,126.7575,2.00659,2.5435,12449.21,1609695741.8334
04/09/2020,ProShares UltraShort S&P500,SDS,126.7575,130.593,-2.93699,-3.8355,12489.21,1583101467.5505
04/08/2020,ProShares UltraShort S&P500,SDS,130.593,140.2075,-6.85734,-9.6145,12089.21,1578766645.5462
04/07/2020,ProShares UltraShort S&P500,SDS,140.2075,139.8,0.29149,0.4075,12069.21,1692194237.7805
04/06/2020,ProShares UltraShort S&P500,SDS,139.8,162.6775,-14.06310,-22.8775,11979.21,1674694033.32
04/03/2020,ProShares UltraShort S&P500,SDS,162.6775,157.943,2.99760,4.7345,11629.21,1891811362.8785
04/02/2020,ProShares UltraShort S&P500,SDS,157.943,165.5645,-4.60334,-7.6215,11419.21,1803584822.0362
04/01/2020,ProShares UltraShort S&P500,SDS,165.5645,152.1195,8.83845,13.445,11119.21,1840947006.9643
03/31/2020,ProShares UltraShort S&P500,SDS,152.1195,147.4455,3.16998,4.674,10349.21,1574317167.8013
03/30/2020,ProShares UltraShort S&P500,SDS,147.4455,158.1045,-6.74174,-10.659,9529.21,1405039634.3697
03/27/2020,ProShares UltraShort S&P500,SDS,158.1045,148.164,6.70912,9.9405,9429.21,1490801070.0003
03/26/2020,ProShares UltraShort S&P500,SDS,148.164,169.2375,-12.45203,-21.0735,8849.21,1311134854.1976
03/25/2020,ProShares UltraShort S&P500,SDS,169.2375,173.512,-2.46352,-4.2745,8109.21,1372383002.7825
03/24/2020,ProShares UltraShort S&P500,SDS,173.512,213.799,-18.84340,-40.287,7279.21,1263030875.4608
03/23/2020,ProShares UltraShort S&P500,SDS,213.799,201.967,5.85838,11.832,7199.21,1539184625.7066
03/20/2020,ProShares UltraShort S&P500,SDS,201.967,185.904,8.64048,16.063,7679.21,1550947692.7578
03/19/2020,ProShares UltraShort S&P500,SDS,185.904,187.6635,-0.93758,-1.7595,8199.21,1524266567.9136
03/18/2020,ProShares UltraShort S&P500,SDS,187.6635,170.002,10.38900,17.6615,8449.21,1585608958.8909
03/17/2020,ProShares UltraShort S&P500,SDS,170.002,193.5915,-12.18519,-23.5895,8449.21,1436383176.4268
03/16/2020,ProShares UltraShort S&P500,SDS,193.5915,156.163,23.96759,37.4285,8419.21,1629888150.9261
03/13/2020,ProShares UltraShort S&P500,SDS,156.163,192.092,-18.70406,-35.929,8449.21,1319454512.1842
03/12/2020,ProShares UltraShort S&P500,SDS,192.092,161.4115,19.00763,30.6805,8479.21,1628789060.4328
03/11/2020,ProShares UltraShort S&P500,SDS,161.4115,147.039,9.77462,14.3725,8599.21,1388011933.7141
03/10/2020,ProShares UltraShort S&P500,SDS,147.039,163.2265,-9.91720,-16.1875,8219.21,1208544919.1226
03/09/2020,ProShares UltraShort S&P500,SDS,163.2265,141.699,15.19241,21.5275,8699.21,1419942156.0351
03/06/2020,ProShares UltraShort S&P500,SDS,141.699,137.0015,3.42879,4.6975,8909.21,1262426629.5666
03/05/2020,ProShares UltraShort S&P500,SDS,137.0015,128.302,6.78049,8.6995,8619.21,1180845164.6201
03/04/2020,ProShares UltraShort S&P500,SDS,128.302,140.111,-8.42832,-11.809,8379.21,1075069837.6468
03/03/2020,ProShares UltraShort S&P500,SDS,140.111,132.6235,5.64568,7.4875,8539.21,1196437728.6874
03/02/2020,ProShares UltraShort S&P500,SDS,132.6235,146.0455,-9.19029,-13.422,8539.21,1132500368.3549
02/28/2020,ProShares UltraShort S&P500,SDS,146.0455,143.739,1.60464,2.3065,8509.21,1242732325.6097
02/27/2020,ProShares UltraShort S&P500,SDS,143.739,132.0655,8.83917,11.6735,8669.21,1246104064.9026
02/26/2020,ProShares UltraShort S&P500,SDS,132.0655,131.065,0.76336,1.0005,9549.21,1261121642.2777
02/25/2020,ProShares UltraShort S&P500,SDS,131.065,123.573,6.06281,7.492,9529.21,1248946354.271
02/24/2020,ProShares UltraShort S&P500,SDS,123.573,115.827,6.68756,7.746,9189.21,1135538667.4782
02/21/2020,ProShares UltraShort S&P500,SDS,115.827,113.4265,2.11635,2.4005,9499.21,1100265390.4818
02/20/2020,ProShares UltraShort S&P500,SDS,113.4265,112.5435,0.78459,0.883,9539.21,1081999588.7151
02/19/2020,ProShares UltraShort S&P500,SDS,112.5435,113.6375,-0.96271,-1.094,9539.21,1073576463.2829
02/18/2020,ProShares UltraShort S&P500,SDS,113.6375,112.984,0.57840,0.6535,9539.21,1084012362.7425
02/14/2020,ProShares UltraShort S&P500,SDS,112.984,113.407,-0.37299,-0.423,9539.21,1077778486.7856
02/13/2020,ProShares UltraShort S&P500,SDS,113.407,113.071,0.29716,0.336,9489.21,1076143224.0538
02/12/2020,ProShares UltraShort S&P500,SDS,113.071,114.546,-1.28769,-1.475,9449.21,1068432008.3514
02/11/2020,ProShares UltraShort S&P500,SDS,114.546,114.93,-0.33412,-0.384,9449.21,1082369598.1164
02/10/2020,ProShares UltraShort S&P500,SDS,114.93,116.6645,-1.48674,-1.7345,9449.21,1085998096.062
02/07/2020,ProShares UltraShort S&P500,SDS,116.6645,115.4395,1.06116,1.225,9449.21,1102387756.7043
02/06/2020,ProShares UltraShort S&P500,SDS,115.4395,116.2185,-0.67029,-0.779,9419.21,1087349285.2893
02/05/2020,ProShares UltraShort S&P500,SDS,116.2185,118.886,-2.24375,-2.6675,9389.21,1091200297.5279
02/04/2020,ProShares UltraShort S&P500,SDS,118.886,122.5445,-2.98545,-3.6585,9299.21,1105546284.2724
02/03/2020,ProShares UltraShort S&P500,SDS,122.5445,124.3465,-1.44918,-1.802,9299.21,1139567456.4963
01/31/2020,ProShares UltraShort S&P500,SDS,124.3465,120.084,3.54960,4.2625,9189.21,1142646524.0431
01/30/2020,ProShares UltraShort S&P500,SDS,120.084,120.8435,-0.62850,-0.7595,9149.21,1098674141.9256
01/29/2020,ProShares UltraShort S&P500,SDS,120.8435,120.6245,0.18156,0.219,8959.21,1082662704.5029
01/28/2020,ProShares UltraShort S&P500,SDS,120.6245,123.0995,-2.01057,-2.475,8859.21,1068638186.7683
01/27/2020,ProShares UltraShort S&P500,SDS,123.0995,119.334,3.15543,3.7655,8849.21,1089333744.9333
01/24/2020,ProShares UltraShort S&P500,SDS,119.334,117.1945,1.82560,2.1395,8469.21,1010665111.8756
01/23/2020,ProShares UltraShort S&P500,SDS,117.1945,117.4455,-0.21372,-0.251,8439.21,989029394.8063
01/22/2020,ProShares UltraShort S&P500,SDS,117.4455,117.5065,-0.05191,-0.061,8439.21,991147637.3697
01/21/2020,ProShares UltraShort S&P500,SDS,117.5065,116.884,0.53258,0.6225,8479.21,996362689.3871
01/17/2020,ProShares UltraShort S&P500,SDS,116.884,117.7685,-0.75105,-0.8845,8479.21,991084379.0456
01/16/2020,ProShares UltraShort S&P500,SDS,117.7685,119.7315,-1.63950,-1.963,8379.21,986807393.2979
01/15/2020,ProShares UltraShort S&P500,SDS,119.7315,120.1755,-0.36946,-0.444,8319.21,996071899.2021
01/14/2020,ProShares UltraShort S&P500,SDS,120.1755,119.8225,0.29460,0.353,8319.21,999765629.9517
01/13/2020,ProShares UltraShort S&P500,SDS,119.8225,121.5095,-1.38837,-1.687,8279.21,992036047.6215
01/10/2020,ProShares UltraShort S&P500,SDS,121.5095,120.798,0.58900,0.7115,8279.21,1006003080.6273
01/09/2020,ProShares UltraShort S&P500,SDS,120.798,122.4555,-1.35355,-1.6575,8279.21,1000112420.2932
01/08/2020,ProShares UltraShort S&P500,SDS,122.4555,123.6635,-0.97684,-1.208,8249.21,1010161551.5037
01/07/2020,ProShares UltraShort S&P500,SDS,123.6635,122.983,0.55333,0.6805,8249.21,1020126601.2909
01/06/2020,ProShares UltraShort S&P500,SDS,122.983,123.8515,-0.70124,-0.8685,8249.21,1014513011.5722
01/03/2020,ProShares UltraShort S&P500,SDS,123.8515,122.1245,1.41413,1.727,8249.21,1021677453.4101
01/02/2020,ProShares UltraShort S&P500,SDS,122.1245,124.201,-1.67189,-2.0765,8249.21,1007431061.8683
12/31/2019,ProShares UltraShort S&P500,SDS,124.201,124.9295,-0.58313,-0.7285,8249.21,1024560553.4934
12/30/2019,ProShares UltraShort S&P500,SDS,124.9295,123.5095,1.14971,1.42,8249.21,1030570105.4553
12/27/2019,ProShares UltraShort S&P500,SDS,123.5095,123.493,0.01336,0.0165,8249.21,1018856222.4273
12/26/2019,ProShares UltraShort S&P500,SDS,123.493,124.7595,-1.01515,-1.2665,8199.21,1012545460.4062
12/24/2019,ProShares UltraShort S&P500,SDS,124.7595,125.18,-0.33592,-0.4205,8029.21,1001720649.1773
12/23/2019,ProShares UltraShort S&P500,SDS,125.18,125.3755,-0.15593,-0.1955,7979.21,998837933.412
12/20/2019,ProShares UltraShort S&P500,SDS,125.3755,126.6135,-0.97778,-1.238,7979.21,1000397869.6317
12/19/2019,ProShares UltraShort S&P500,SDS,126.6135,127.7295,-0.87372,-1.116,7949.21,1006477730.8209
12/18/2019,ProShares UltraShort S&P500,SDS,127.7295,127.65,0.06228,0.0795,7949.21,1015349052.9753
12/17/2019,ProShares UltraShort S&P500,SDS,127.65,127.7,-0.03915,-0.05,7979.21,1018546590.51
12/16/2019,ProShares UltraShort S&P500,SDS,127.7,129.55,-1.42802,-1.85,7959.21,1016391551.18
12/13/2019,ProShares UltraShort S&P500,SDS,129.55,129.6,-0.03858,-0.05,7979.21,1033707095.97
12/12/2019,ProShares UltraShort S&P500,SDS,129.6,131.85,-1.70648,-2.25,8019.21,1039290056.64
12/11/2019,ProShares UltraShort S&P500,SDS,131.85,132.6,-0.56561,-0.75,7999.21,1054696286.79
12/10/2019,ProShares UltraShort S&P500,SDS,132.6,132.3,0.22676,0.3,8129.21,1077933696.84
12/09/2019,ProShares UltraShort S&P500,SDS,132.3,131.5,0.60837,0.8,8159.21,1079463932.82
12/06/2019,ProShares UltraShort S&P500,SDS,131.5,133.9,-1.79238,-2.4,8159.21,1072936562.1
12/05/2019,ProShares UltraShort S&P500,SDS,133.9,134.35,-0.33495,-0.45,8279.21,1108586674.26
12/04/2019,ProShares UltraShort S&P500,SDS,134.35,136.1,-1.28582,-1.75,8159.21,1096190320.29
12/03/2019,ProShares UltraShort S&P500,SDS,136.1,134.3,1.34028,1.8,8159.21,1110468943.74
12/02/2019,ProShares UltraShort S&P500,SDS,134.3,132,1.74242,2.3,8159.21,1095782359.62
11/29/2019,ProShares UltraShort S&P500,SDS,132,131,0.76336,1,8159.21,1077016168.8
11/27/2019,ProShares UltraShort S&P500,SDS,131,132.1,-0.83270,-1.1,8189.21,1072786955.4
11/26/2019,ProShares UltraShort S&P500,SDS,132.1,132.65,-0.41462,-0.55,8169.21,1079153090.14
11/25/2019,ProShares UltraShort S&P500,SDS,132.65,134.7,-1.52190,-2.05,8119.21,1077013657.51
11/22/2019,ProShares UltraShort S&P500,SDS,134.7,135.25,-0.40665,-0.55,8119.21,1093658044.98
11/21/2019,ProShares UltraShort S&P500,SDS,135.25,134.8,0.33383,0.45,8219.21,1111648612.35
11/20/2019,ProShares UltraShort S&P500,SDS,134.8,133.85,0.70975,0.95,8119.21,1094469966.32
11/19/2019,ProShares UltraShort S&P500,SDS,133.85,133.7,0.11219,0.15,7979.21,1068017713.59
11/18/2019,ProShares UltraShort S&P500,SDS,133.7,133.8,-0.07474,-0.1,7979.21,1066820831.58
11/15/2019,ProShares UltraShort S&P500,SDS,133.8,135.9,-1.54525,-2.1,7949.21,1063604752.92
11/14/2019,ProShares UltraShort S&P500,SDS,135.9,136.15,-0.18362,-0.25,7879.21,1070785101.06
11/13/2019,ProShares UltraShort S&P500,SDS,136.15,136.35,-0.14668,-0.2,7759.21,1056416904.41
11/12/2019,ProShares UltraShort S&P500,SDS,136.35,136.8,-0.32895,-0.45,7559.21,1030698747.09
11/11/2019,ProShares UltraShort S&P500,SDS,136.8,136.25,0.40367,0.55,7559.21,1034100393.12
11/08/2019,ProShares UltraShort S&P500,SDS,136.25,136.95,-0.51114,-0.7,7559.21,1029942825.75
11/07/2019,ProShares UltraShort S&P500,SDS,136.95,137.8,-0.61684,-0.85,7469.21,1022908775.13
11/06/2019,ProShares UltraShort S&P500,SDS,137.8,138,-0.14493,-0.2,7409.21,1020989606.52
11/05/2019,ProShares UltraShort S&P500,SDS,138,137.65,0.25427,0.35,7329.21,1011431449.2
11/04/2019,ProShares UltraShort S&P500,SDS,137.65,138.65,-0.72124,-1,7269.21,1000607224.51
11/01/2019,ProShares UltraShort S&P500,SDS,138.65,141.4,-1.94484,-2.75,7249.21,1005103437.91
10/31/2019,ProShares UltraShort S&P500,SDS,141.4,140.5,0.64057,0.9,7259.21,1026452774.76
10/30/2019,ProShares UltraShort S&P500,SDS,140.5,141.4,-0.63649,-0.9,7179.21,1008679482.7
10/29/2019,ProShares UltraShort S&P500,SDS,141.4,141.15,0.17712,0.25,7099.21,1003828774.76
10/28/2019,ProShares UltraShort S&P500,SDS,141.15,142.75,-1.12084,-1.6,7099.21,1002053971.41
10/25/2019,ProShares UltraShort S&P500,SDS,142.75,143.9,-0.79917,-1.15,7089.21,1011985212.85
10/24/2019,ProShares UltraShort S&P500,SDS,143.9,144.4,-0.34626,-0.5,7089.21,1020137808.26
10/23/2019,ProShares UltraShort S&P500,SDS,144.4,145.2,-0.55096,-0.8,7089.21,1023682414.96
10/22/2019,ProShares UltraShort S&P500,SDS,145.2,144.2,0.69348,1,7059.21,1024997785.68
10/21/2019,ProShares UltraShort S&P500,SDS,144.2,146.2,-1.36799,-2,7009.21,1010728572.28
10/18/2019,ProShares UltraShort S&P500,SDS,146.2,145,0.82759,1.2,7029.21,1027670999.08
10/17/2019,ProShares UltraShort S&P500,SDS,145,145.8,-0.54870,-0.8,7059.21,1023585943
10/16/2019,ProShares UltraShort S&P500,SDS,145.8,145.2,0.41322,0.6,7019.21,1023401313.72
10/15/2019,ProShares UltraShort S&P500,SDS,145.2,148.15,-1.99123,-2.95,7269.21,1055489785.68
10/14/2019,ProShares UltraShort S&P500,SDS,148.15,147.75,0.27073,0.4,7269.21,1076933965.21
10/11/2019,ProShares UltraShort S&P500,SDS,147.75,151.05,-2.18471,-3.3,7039.21,1040043779.85
10/10/2019,ProShares UltraShort S&P500,SDS,151.05,152.95,-1.24224,-1.9,6919.21,1045147184.07
10/09/2019,ProShares UltraShort S&P500,SDS,152.95,155.85,-1.86076,-2.9,6859.21,1049116689.53
10/08/2019,ProShares UltraShort S&P500,SDS,155.85,151.15,3.10949,4.7,6899.21,1075242408.39
10/07/2019,ProShares UltraShort S&P500,SDS,151.15,149.8,0.90120,1.35,6879.21,1039793105.41
10/04/2019,ProShares UltraShort S&P500,SDS,149.8,154.1,-2.79040,-4.3,6819.21,1021518167.32
10/03/2019,ProShares UltraShort S&P500,SDS,154.1,156.65,-1.62783,-2.55,6819.21,1050840784.94
10/02/2019,ProShares UltraShort S&P500,SDS,156.65,151.2,3.60450,5.45,6849.21,1072929279.11
10/01/2019,ProShares UltraShort S&P500,SDS,151.2,147.55,2.47374,3.65,6869.21,1038625066.08
09/30/2019,ProShares UltraShort S&P500,SDS,147.55,149.05,-1.00637,-1.5,6869.21,1013552437.17
09/27/2019,ProShares UltraShort S&P500,SDS,149.05,147.5,1.05085,1.55,6919.21,1031308757.27
09/26/2019,ProShares UltraShort S&P500,SDS,147.5,146.75,0.51107,0.75,6909.21,1019108976.5
09/25/2019,ProShares UltraShort S&P500,SDS,146.75,149.2,-1.64209,-2.45,6879.21,1009524566.45
09/24/2019,ProShares UltraShort S&P500,SDS,149.2,146.7,1.70416,2.5,6879.21,1026378639.28
09/23/2019,ProShares UltraShort S&P500,SDS,146.7,146.65,0.03409,0.05,6939.21,1017982605.78
09/20/2019,ProShares UltraShort S&P500,SDS,146.65,145.2,0.99862,1.45,6949.21,1019102145.11
09/19/2019,ProShares UltraShort S&P500,SDS,145.2,145.2,0.00000,0,6949.21,1009025785.68
09/18/2019,ProShares UltraShort S&P500,SDS,145.2,145.25,-0.03442,-0.05,6909.21,1003217785.68
09/17/2019,ProShares UltraShort S&P500,SDS,145.25,146,-0.51370,-0.75,6999.21,1016635746.35
09/16/2019,ProShares UltraShort S&P500,SDS,146,145.05,0.65495,0.95,7039.21,1027725156.4
09/13/2019,ProShares UltraShort S&P500,SDS,145.05,144.9,0.10352,0.15,7039.21,1021037903.67
09/12/2019,ProShares UltraShort S&P500,SDS,144.9,145.75,-0.58319,-0.85,6939.21,1005492021.66
09/11/2019,ProShares UltraShort S&P500,SDS,145.75,147.85,-1.42036,-2.1,6939.21,1011390353.05
09/10/2019,ProShares UltraShort S&P500,SDS,147.85,147.95,-0.06759,-0.1,6959.21,1028919701.19
09/09/2019,ProShares UltraShort S&P500,SDS,147.95,147.9,0.03381,0.05,7029.21,1039972122.53
09/06/2019,ProShares UltraShort S&P500,SDS,147.9,148.15,-0.16875,-0.25,7029.21,1039620661.86
09/05/2019,ProShares UltraShort S&P500,SDS,148.15,152.15,-2.62898,-4,6959.21,1031007465.21
09/04/2019,ProShares UltraShort S&P500,SDS,152.15,155.5,-2.15434,-3.35,6929.21,1054279818.81
09/03/2019,ProShares UltraShort S&P500,SDS,155.5,153.4,1.36897,2.1,6859.21,1066607683.7
08/30/2019,ProShares UltraShort S&P500,SDS,153.4,153.6,-0.13021,-0.2,6969.21,1069077335.56
08/29/2019,ProShares UltraShort S&P500,SDS,153.6,157.55,-2.50714,-3.95,6929.21,1064327178.24
08/28/2019,ProShares UltraShort S&P500,SDS,157.55,159.65,-1.31538,-2.1,6629.21,1044432571.17
08/27/2019,ProShares UltraShort S&P500,SDS,159.65,158.6,0.66204,1.05,6629.21,1058353919.31
08/26/2019,ProShares UltraShort S&P500,SDS,158.6,162.2,-2.21948,-3.6,6509.21,1032361245.24
08/23/2019,ProShares UltraShort S&P500,SDS,162.2,154.15,5.22219,8.05,6599.21,1070392413.48
08/22/2019,ProShares UltraShort S&P500,SDS,154.15,153.95,0.12991,0.2,6619.21,1020351745.61
08/21/2019,ProShares UltraShort S&P500,SDS,153.95,156.5,-1.62939,-2.55,6469.21,995935402.93
08/20/2019,ProShares UltraShort S&P500,SDS,156.5,154.1,1.55743,2.4,6489.21,1015561897.1
08/19/2019,ProShares UltraShort S&P500,SDS,154.1,157.9,-2.40659,-3.8,6569.21,1012315784.94
08/16/2019,ProShares UltraShort S&P500,SDS,157.9,162.6,-2.89053,-4.7,6689.21,1056226795.86
08/15/2019,ProShares UltraShort S&P500,SDS,162.6,163.4,-0.48960,-0.8,6689.21,1087666098.84
08/14/2019,ProShares UltraShort S&P500,SDS,163.4,154.4,5.82902,9,6339.21,1035827469.56
08/13/2019,ProShares UltraShort S&P500,SDS,154.4,159.15,-2.98461,-4.75,6529.21,1008110548.96
08/12/2019,ProShares UltraShort S&P500,SDS,159.15,155.4,2.41313,3.75,6479.21,1031166812.61
08/09/2019,ProShares UltraShort S&P500,SDS,155.4,153.4,1.30378,2,6419.21,997545762.36
08/08/2019,ProShares UltraShort S&P500,SDS,153.4,159.4,-3.76412,-6,6549.21,1004649335.56
08/07/2019,ProShares UltraShort S&P500,SDS,159.4,159.6,-0.12531,-0.2,6379.21,1016846615.96
08/06/2019,ProShares UltraShort S&P500,SDS,159.6,163.85,-2.59384,-4.25,6419.21,1024506458.64
08/05/2019,ProShares UltraShort S&P500,SDS,163.85,154.65,5.94892,9.2,6549.21,1073088615.59
08/02/2019,ProShares UltraShort S&P500,SDS,154.65,152.4,1.47638,2.25,6639.21,1026754352.31
08/01/2019,ProShares UltraShort S&P500,SDS,152.4,149.7,1.80361,2.7,6759.21,1030104122.16
07/31/2019,ProShares UltraShort S&P500,SDS,149.7,146.45,2.21919,3.25,6879.21,1029818245.98
07/30/2019,ProShares UltraShort S&P500,SDS,146.45,145.7,0.51476,0.75,6939.21,1016247802.43
07/29/2019,ProShares UltraShort S&P500,SDS,145.7,145.2,0.34435,0.5,6939.21,1011043392.38
07/26/2019,ProShares UltraShort S&P500,SDS,145.2,147.35,-1.45911,-2.15,6989.21,1014833785.68
07/25/2019,ProShares UltraShort S&P500,SDS,147.35,145.75,1.09777,1.6,6939.21,1022493094.49
07/24/2019,ProShares UltraShort S&P500,SDS,145.75,147.15,-0.95141,-1.4,6939.21,1011390353.05
07/23/2019,ProShares UltraShort S&P500,SDS,147.15,149.15,-1.34093,-2,6919.21,1018162251.81
07/22/2019,ProShares UltraShort S&P500,SDS,149.15,150,-0.56667,-0.85,6919.21,1032000678.61
07/19/2019,ProShares UltraShort S&P500,SDS,150,148.15,1.24873,1.85,6919.21,1037882010
07/18/2019,ProShares UltraShort S&P500,SDS,148.15,149.15,-0.67047,-1,6859.21,1016192465.21
07/17/2019,ProShares UltraShort S&P500,SDS,149.15,147.2,1.32473,1.95,6759.21,1008136678.61
07/16/2019,ProShares UltraShort S&P500,SDS,147.2,146.2,0.68399,1,6729.21,990540212.48
07/15/2019,ProShares UltraShort S&P500,SDS,146.2,146.2,0.00000,0,6689.21,977962999.08
07/12/2019,ProShares UltraShort S&P500,SDS,146.2,147.55,-0.91494,-1.35,6599.21,964804999.08
07/11/2019,ProShares UltraShort S&P500,SDS,147.55,148.2,-0.43860,-0.65,6599.21,973713937.17
07/10/2019,ProShares UltraShort S&P500,SDS,148.2,149.5,-0.86957,-1.3,6549.21,970593425.88
07/09/2019,ProShares UltraShort S&P500,SDS,149.5,149.95,-0.30010,-0.45,6569.21,982097403.3
07/08/2019,ProShares UltraShort S&P500,SDS,149.95,148.5,0.97643,1.45,6569.21,985053549.33
07/05/2019,ProShares UltraShort S&P500,SDS,148.5,147.95,0.37175,0.55,6479.21,962163189.9
07/03/2019,ProShares UltraShort S&P500,SDS,147.95,150.25,-1.53078,-2.3,6469.21,957120122.53
07/02/2019,ProShares UltraShort S&P500,SDS,150.25,151.1,-0.56254,-0.85,6449.21,968994313.35
07/01/2019,ProShares UltraShort S&P500,SDS,151.1,153.45,-1.53144,-2.35,6449.21,974476144.74
