Date;SSO;SSO_Volume;SDS;SDS_Volume;QLD;QLD_Volume;QID;QID_Volume;DDM;DDM_Volume;DXD;DXD_Volume;MVV;MVV_Volume;MZZ;MZZ_Volume;VIX Index
12/01/2010;4,9675;153598872;2692;327844;1,8581;283391552;6080;39277;7,595;15468018;2262,4;50489;7,2917;800064;1317,76;2421;18,25
13/01/2010;5,0475;120377840;2646,4;412487;1,9025;283241440;5923,2;47693;7,68;13108542;2238,24;46952;7,4733;805200;1347,832;2347;17,85
14/01/2010;5,0763;82936376;2633,6;273911;1,905;184177824;5923,2;27163;7,72;8768850;2224,8;25725;7,495;611112;1312,64;1960;17,63
15/01/2010;4,965;156750840;2691,2;403808;1,8625;301896032;6051,2;44145;7,5717;22267584;2268;38844;7,3067;2505252;1308,8;1256;17,91
19/01/2010;5,0875;97085440;2627,2;330274;1,9209;170983936;5859,2;42568;7,7337;13248150;2219,2;51540;7,4867;1491714;1343,36;13820;17,58
20/01/2010;4,9813;187572264;2678,4;392175;1,8672;301765952;6025,6;47001;7,5683;26567118;2266,4;56305;7,37;1208256;1309,44;5862;18,68
21/01/2010;4,7913;294595760;2780,8;710619;1,8306;499955456;6140,8;73753;7,2467;38300370;2365,6;97529;7,1717;1615296;1328,64;5370;22,27
22/01/2010;4,5825;340191464;2903,36;783510;1,7253;482290976;6493,44;84763;6,9483;34726380;2456,8;111428;6,8767;1438764;1362,56;4522;27,31
25/01/2010;4,6214;177282280;2876;481996;1,7353;292221760;6454,4;48403;6,9867;21048792;2443,2;71756;6,908;967758;1419,52;4871;25,41
26/01/2010;4,5838;169648744;2901,6;581453;1,7391;251601408;6435,2;61621;6,9817;24892668;2448;69776;6,8625;658026;1413,76;3213;24,55
27/01/2010;4,6275;283428192;2871,2;686899;1,765;316110560;6339,2;71794;7,0448;27688440;2427,2;89828;6,8867;1402176;1422,72;2119;23,14
28/01/2010;4,5213;348890712;2938,4;666826;1,6769;466911200;6659,2;91182;6,8867;31479354;2479,2;110242;6,7033;1195416;1418,88;4227;23,73
29/01/2010;4,4213;300541856;3003,2;750664;1,6169;493472768;6892,8;117073;6,8017;33261438;2511,2;113465;6,5365;2997822;1455,36;3360;24,62
01/02/2010;4,5563;188335864;2912,08;454703;1,6506;286976864;6745,6;71577;6,97;17987646;2448,8;76311;6,7117;1910364;1494,4;11105;22,59
02/02/2010;4,6688;184258968;2838,4;542247;1,6809;237293312;6620,8;67054;7,1167;16584150;2396;62995;6,8933;729696;1450,88;7311;21,48
03/02/2010;4,6238;165518256;2865,6;398276;1,7003;253838144;6544;58339;7,0833;14778462;2408,8;50269;6,8317;1090518;1407,36;3196;21,6
04/02/2010;4,3412;377726296;3042,4;834467;1,6038;419526752;6921,6;91243;6,7283;32136690;2528,8;137186;6,4;947370;1424,64;2544;26,08
05/02/2010;4,3637;452247040;3026,4;1092901;1,6266;536031232;6816;143227;6,74;43369434;2524,8;175425;6,415;1087164;1512,96;7124;26,11
08/02/2010;4,2938;228701696;3076,64;533904;1,6059;341212608;6905,6;66148;6,61;25830648;2570,4;89137;6,3333;650376;1510,4;8736;26,51
09/02/2010;4,3988;317754080;2996,8;964594;1,6391;408327232;6764,8;106313;6,7933;37494504;2496,8;169924;6,47;978570;1528,96;3920;26
10/02/2010;4,3801;227119544;3008,8;610808;1,6322;243221312;6790,08;53764;6,785;25499676;2499,2;98339;6,4833;426522;1495,04;4981;25,4
11/02/2010;4,47;201110304;2944,8;689712;1,68;279151360;6582,4;58583;6,925;18792864;2448;105406;6,655;691632;1487,36;3603;23,96
12/02/2010;4,4638;246872152;2951,2;687148;1,6881;330584320;6550,4;67762;6,8917;28855488;2461,6;135016;6,7567;758748;1452,8;3703;22,73
16/02/2010;4,605;130827632;2856,8;430040;1,7306;168500160;6392,96;38469;7,0983;15200382;2386,41;83234;6,9767;579696;1430,4;3834;22,25
17/02/2010;4,6488;131190504;2829,6;446312;1,7491;177182432;6320;34796;7,1717;13852674;2364;68965;7,0667;1098522;1383,04;3616;21,72
18/02/2010;4,705;119453848;2793,6;455938;1,7716;156807552;6240;36790;7,2783;13212396;2327,2;72811;7,175;732732;1363,84;2541;20,63
19/02/2010;4,73;152901472;2780;496044;1,7694;200197280;6243,2;40669;7,2983;18265842;2322,4;63517;7,2183;552834;1344,64;4415;20,02
22/02/2010;4,725;108840832;2781,6;289892;1,7619;174438752;6268,8;28064;7,275;12418758;2328;42721;7,2233;511614;1336,32;2158;19,94
23/02/2010;4,6137;170424664;2848,8;517067;1,7172;236755936;6432;50965;7,13;19532058;2371,2;62571;7,0267;858432;1334,708;1666;21,37
24/02/2010;4,6925;127650136;2797,6;479758;1,751;199264704;6304;49668;7,2567;14443044;2329,68;67586;7,1667;979398;1369,6;5049;20,27
25/02/2010;4,6846;197026872;2802,64;615741;1,7547;264423072;6292,16;54334;7,1917;19366356;2350,4;79485;7,1883;323862;1344;3067;20,1
26/02/2010;4,6915;113624208;2800;339777;1,765;202040416;6249,6;32857;7,1933;12877848;2348;60298;7,1767;446190;1340,16;4326;19,5
01/03/2010;4,785;90150648;2742,4;328460;1,8147;174144544;6070,4;38392;7,2917;9686070;2316,8;39162;7,435;2023782;1340,8;1604;19,26
02/03/2010;4,8088;99636384;2726,4;291341;1,8256;253474624;6035,2;57727;7,2933;12786048;2316;44381;7,5467;1352712;1294,72;3000;19,06
03/03/2010;4,82;110127280;2717,6;322941;1,83;172872352;6019,2;40590;7,31;11004246;2312,8;41837;7,605;811656;1274,24;3093;18,83
04/03/2010;4,8463;88514608;2705,6;271736;1,8416;146141920;5980,8;37339;7,3633;9238152;2296;34979;7,6117;748458;1265,28;2776;18,72
05/03/2010;4,9887;100280656;2626,4;394428;1,8959;206936800;5796;52230;7,5383;10762248;2240,8;57289;7,8217;822972;1263,36;1661;17,42
08/03/2010;4,99;63031744;2624,96;240097;1,9047;141742464;5779,2;30221;7,5183;7024764;2244,8;29354;7,855;800208;1228,16;3780;17,79
09/03/2010;5,005;107288512;2616;362328;1,9306;235861344;5708,8;54173;7,5383;10049802;2240;52330;7,8733;984822;1222,4;2391;17,92
10/03/2010;5,0488;122964024;2593,6;343019;1,9569;218187840;5616;60872;7,54;10792140;2238,4;56408;7,99;864114;1219,84;3652;18,57
11/03/2010;5,0925;95321872;2571,12;323494;1,9709;185689856;5577,6;56428;7,6083;9867432;2217,6;52446;8,0633;1306206;1201,28;4223;18,06
12/03/2010;5,0925;108304360;2572,8;359468;1,9738;195722656;5568;38600;7,63;11658804;2210,4;40533;8,11;763302;1189,76;3924;17,58
15/03/2010;5,0963;84002256;2572;281855;1,9656;159181696;5596,8;28296;7,6517;10546080;2204,8;33089;8,075;1189992;1183,36;2614;18
16/03/2010;5,1775;116765160;2529,6;348476;1,9897;178935392;5526,4;28880;7,7217;12782346;2183,2;57294;8,25;670740;1188,48;3248;17,69
17/03/2010;5,2387;86115688;2497,6;385072;1,9969;193773024;5497,6;37285;7,79;11015172;2166,4;57886;8,37;699390;1162,88;2071;16,91
18/03/2010;5,2338;78231528;2501,6;358998;2,0109;169672064;5459,2;45202;7,8517;13609242;2147,2;45776;8,2933;516288;1144,32;2622;16,62
19/03/2010;5,1813;100378752;2526,4;454591;1,9878;222614112;5523,2;50342;7,7982;12449742;2162,4;59722;8,1217;767514;1155,84;2094;16,97
22/03/2010;5,2338;81784152;2499,2;445831;2,0234;184520832;5424;53365;7,8633;12247254;2144;60537;8,3067;814614;1178,88;2029;16,87
23/03/2010;5,31;97294224;2462,4;363940;2,0525;185710208;5349,6;36103;8,015;9655890;2102,4;51089;8,4545;636546;1152;2753;16,35
24/03/2010;5,2387;105097144;2486,4;381469;2,0328;158697312;5398,4;34651;7,93;13058124;2120,8;42138;8,303;656892;1131,52;1600;17,55
25/03/2010;5,2162;118990200;2494,4;502575;2,0241;250187136;5420,8;55735;7,9333;14889516;2118,4;66670;8,1917;807252;1150,08;1287;18,4
26/03/2010;5,2213;114737328;2493,6;425709;2,0313;204253696;5395,2;53210;7,9333;12095418;2117,6;59619;8,165;575412;1167,36;3781;17,77
29/03/2010;5,2763;82394016;2466,4;232347;2,0494;137420672;5350,4;31896;8,0067;6722784;2100;40130;8,2933;292446;1169,928;3603;17,59
30/03/2010;5,2863;85230936;2463,36;303694;2,0625;138943296;5315,2;40327;8,0333;9170280;2092;75281;8,3233;456120;1151,352;1209;17,13
31/03/2010;5,2513;99043200;2479,2;355373;2,045;174767712;5356,8;43154;7,9567;8993862;2112;74928;8,225;630162;1148,16;2124;17,59
01/04/2010;5,3213;111871976;2444;394864;2,0431;208115040;5363,2;63404;8,055;9792690;2083,2;75156;8,39;740130;1160,32;1050;17,47
05/04/2010;5,4075;57347192;2404;298210;2,0794;133332768;5264;43486;8,125;6602370;2066,4;58382;8,65;1091730;1139,2;2409;17,02
06/04/2010;5,4338;65189896;2395,2;286857;2,0909;155630432;5235,2;43989;8,12;6740994;2067,2;76590;8,7383;396822;1101,44;4171;16,23
07/04/2010;5,375;117304176;2420;391153;2,0831;275458144;5254,4;48914;8,02;14650866;2092;87100;8,6183;751482;1089,92;1191;16,62
08/04/2010;5,4075;104313968;2404;402620;2,0891;179996512;5241,6;58894;8,0667;9694830;2080,8;69679;8,6;355446;1105,92;2952;16,48
09/04/2010;5,4788;103691936;2372,8;336972;2,115;143648448;5177,6;36250;8,1617;8979936;2054,4;59874;8,75;657426;1108,48;2630;16,14
12/04/2010;5,4988;86649536;2363,2;206845;2,1181;135026528;5164,8;23342;8,1817;8395428;2050,4;22778;8,7733;430830;1088,64;1598;15,58
13/04/2010;5,5075;94346952;2360;301048;2,14;153534272;5116,8;30242;8,195;7237374;2045,6;29997;8,845;399432;1084,8;1192;16,2
14/04/2010;5,6284;94248160;2307,2;359063;2,1916;190643520;4992;44356;8,3483;7958952;2007,2;33088;9,1033;981000;1077,12;822;15,59
15/04/2010;5,64;83252880;2302,4;286876;2,2106;196873344;4950,4;34263;8,39;7439442;1998,4;24281;9,1033;715662;1045,12;3614;15,89
16/04/2010;5,4638;291299016;2377,6;847396;2,1584;499748320;5056;65046;8,195;27313992;2044;83907;8,875;2080842;1046,4;1726;18,36
19/04/2010;5,5025;169537344;2357,68;507920;2,1547;299290784;5068,8;45789;8,2967;13463274;2019,2;64391;8,815;1351788;1072;5715;17,34
20/04/2010;5,5963;94324272;2317,6;407947;2,1772;212619136;5017,6;29836;8,3367;10039998;2008;24985;9,0483;543474;1076,48;4136;15,73
21/04/2010;5,575;125327152;2325,6;451562;2,2016;274626528;4963,2;47621;8,3383;12576366;2008;39244;9,1317;471930;1049,6;1720;16,32
22/04/2010;5,6088;167720912;2311,2;542975;2,2247;360672832;4902,4;61751;8,37;15813120;2000;59461;9,335;1055418;1041,28;2308;16,47
23/04/2010;5,6788;121990760;2279,2;380056;2,2438;268971296;4866,4;40657;8,4617;11474832;1977,6;52770;9,505;1071456;1017,592;5445;16,62
26/04/2010;5,6388;109046120;2298,56;289094;2,2328;219715680;4883,2;28854;8,475;9289656;1974,4;26668;9,4433;819966;998,4;2318;17,47
27/04/2010;5,375;276470400;2406,4;731393;2,141;486516096;5088,8;70347;8,1417;24788094;2051,2;98671;8,9767;1728528;1005,44;1356;22,81
28/04/2010;5,45;215555104;2372;817165;2,1428;374110976;5081,6;64638;8,2383;19042464;2027,2;72558;9,0183;814464;1053,44;2797;21,08
29/04/2010;5,5838;111211240;2310,4;541101;2,215;202660704;4911,36;41249;8,4167;12906336;1984;49298;9,305;2012094;1047,04;3468;18,44
30/04/2010;5,3988;175045400;2389,6;586658;2,1313;242537120;5108;50553;8,1667;14864280;2040,8;80539;8,9083;1052274;1018,24;2826;22,05
03/05/2010;5,545;113969576;2325,6;472729;2,1884;180961568;4956,8;44229;8,3883;10563954;1988;62581;9,1933;1001256;1057,92;2356;20,19
04/05/2010;5,28;284998344;2437,2;814362;2,0563;357563424;5260,8;81858;8,0533;20708022;2066,4;103085;8,6783;1613772;1025,28;1215;23,84
05/05/2010;5,2113;249895120;2464,8;791523;2,0363;365880064;5305,6;80304;7,9733;23671392;2088;87598;8,4967;1667004;1082,24;6409;24,91
06/05/2010;4,8619;493537080;2628;1331335;1,9015;561537696;5651,84;166592;7,4617;37294164;2221,6;191114;7,9396;2185272;1105,92;8481;32,8
07/05/2010;4,7225;432255768;2717,6;1338268;1,8099;745495232;5920;164020;7,2533;51999192;2287,2;213234;7,5283;2155932;1178,24;15756;40,95
10/05/2010;5,1375;245960376;2469,6;876211;1,9906;295061504;5331,2;105725;7,8383;27800136;2100;154871;8,305;3186828;1237,76;15293;28,84
11/05/2010;5,1063;205179832;2483,28;714663;1,9884;286872768;5344;85670;7,7858;18674472;2113,6;107577;8,3583;1222032;1111,04;8384;28,32
12/05/2010;5,2513;155448624;2412,88;587623;2,0624;238356256;5148,8;65277;8,0183;11591454;2050,4;87377;8,73;1013340;1103,36;5581;25,52
13/05/2010;5,1213;173318016;2474,4;599966;1,9981;265132128;5305,6;64946;7,8417;12354240;2096;53990;8,5619;1321974;1054,08;4802;26,68
14/05/2010;4,9376;280586640;2564,64;933343;1,9231;384253120;5500,8;98956;7,62;19880046;2153,6;127288;8,1717;1413750;1073,28;5145;31,24
17/05/2010;4,9413;241161000;2560;914783;1,935;269464736;5468,8;95438;7,625;13031766;2154;119291;8,195;2213982;1123,2;7547;30,84
18/05/2010;4,8073;278620576;2631,2;1027286;1,8816;353027712;5622,4;91882;7,4633;18799962;2198,4;128214;7,9667;1399452;1119,36;13509;33,55
19/05/2010;4,7538;353078416;2660;1153194;1,8484;390155520;5712;111778;7,3617;19527714;2226,4;155174;7,795;2090388;1152,64;11048;35,32
20/05/2010;4,39;495884040;2861,8;1308529;1,715;593128352;6132;137758;6,835;29700048;2377,6;180421;7,14;2701560;1174,4;16764;45,79
21/05/2010;4,5188;399810672;2774,4;1141801;1,7503;505618528;5996,8;127786;7,0033;23550432;2324;235967;7,3403;3080502;1275,52;19135;40,1
24/05/2010;4,4025;239792896;2847,36;686825;1,7344;334574560;6041,6;65579;6,834;18514062;2383,2;81905;7,2017;900828;1236,48;17832;38,32
25/05/2010;4,4125;386536912;2842,4;1037568;1,7384;434908416;6035,2;113627;6,805;25954890;2393,6;168085;7,1816;2180064;1260,8;5971;34,61
26/05/2010;4,3538;290352936;2880,8;860777;1,6963;329804224;6166,4;78385;6,7033;24147036;2429,6;123317;7,2067;1890768;1264;8668;35,02
27/05/2010;4,65;203280848;2681,6;809389;1,8294;300469408;5701,6;79885;7,1067;13876020;2284,88;109538;7,77;1595214;1256,96;16741;29,68
28/05/2010;4,53;253598928;2750,8;694632;1,8059;252781888;5756,8;68015;6,9383;13751256;2336;94483;7,5917;1256526;1160,32;7732;32,07
01/06/2010;4,3775;236062520;2843,2;624622;1,7713;307066656;5872;77782;6,7817;14582196;2388,8;127463;7,2067;2504688;1186,56;5355;35,54
02/06/2010;4,6025;199887624;2696;761722;1,8581;227294624;5590,08;62888;7,0867;10970490;2281,6;112226;7,5628;4207764;1249,28;4785;30,17
03/06/2010;4,645;187712936;2673;478879;1,8909;244984800;5491,2;47477;7,095;14252670;2280,8;56525;7,6767;3363930;1184,64;7609;29,46
04/06/2010;4,3213;326531744;2860;797485;1,7666;466630048;5858,4;84177;6,6483;27628578;2425,6;112412;7,0433;1793418;1165,448;6714;35,48
07/06/2010;4,2025;187306928;2936,8;662061;1,7006;284384096;6072,96;64097;6,4913;13243716;2478,4;103000;6,7633;3345036;1260,8;11638;36,57
08/06/2010;4,29;320572648;2871,2;782563;1,6934;397161984;6096;95402;6,645;20142792;2419,2;140534;6,8367;2640516;1312;8172;33,7
09/06/2010;4,2463;226111704;2905,6;646580;1,6635;251180384;6198,4;70732;6,6067;15258840;2434,4;122231;6,88;2255046;1297,92;16449;33,73
10/06/2010;4,4988;213530816;2731,2;755474;1,7581;188872544;5843,2;66454;6,965;18020292;2300,8;80047;7,3117;938844;1291,52;10192;30,57
11/06/2010;4,54;173048792;2708;494658;1,7909;196314336;5731,2;52349;7,0283;12724506;2279,92;68808;7,4717;1427646;1208,96;4998;28,79
14/06/2010;4,5313;172815616;2715,92;482529;1,7913;208497024;5737,6;53845;7,005;11116266;2288;84328;7,5417;2705628;1182,4;3487;28,58
15/06/2010;4,7338;136914960;2591,2;482966;1,8866;172625120;5427,2;64228;7,2817;9143886;2195,2;94464;7,8933;2355834;1171,84;5383;25,87
16/06/2010;4,7288;144637272;2592,8;479501;1,9047;227784704;5376;45299;7,3;10475100;2191,2;71745;7,8367;1736466;1117,44;3085;25,92
17/06/2010;4,7425;162015168;2585,6;549388;1,9156;211584992;5337,6;38634;7,335;16798146;2180,8;58334;7,8;1134918;1124,48;3135;25,05
18/06/2010;4,7513;87199712;2580;493061;1,9211;156127296;5337,6;37595;7,3567;11338014;2174,4;30501;7,78;622050;1130,24;4757;23,95
21/06/2010;4,725;180940840;2593,6;446139;1,8931;257722304;5424;53660;7,35;16122390;2175,2;57113;7,67;1977324;1132,8;2141;24,88
22/06/2010;4,56;185471072;2678,6;628409;1,8559;230332704;5510,4;63258;7,1233;16994856;2238,8;91752;7,34;1683156;1148,16;6157;27,05
23/06/2010;4,5287;209949968;2696;802180;1,8428;242790880;5555,2;70960;7,1317;17802054;2236,8;109210;7,3183;986958;1196,8;4812;26,91
24/06/2010;4,3813;224966696;2784,88;553863;1,7853;277950208;5724,8;67089;6,9317;22429128;2299,2;92607;7,065;1499676;1202,56;5401;29,74
25/06/2010;4,42;173199952;2759,6;675358;1,7781;237730144;5747,2;56132;6,955;17933706;2291,2;89728;7,215;2888022;1244,16;5807;28,53
28/06/2010;4,3863;127605088;2781,6;479556;1,7672;184898112;5779,2;46688;6,9083;11075778;2305,6;59273;7,165;1054092;1215,36;5932;29
29/06/2010;4,12;279046264;2950,4;835106;1,6309;389686784;6217,28;90941;6,545;25374186;2426,4;128864;6,6833;1947522;1223,68;4974;34,13
30/06/2010;4,026;184429624;3016,16;541948;1,5813;264352832;6412,16;68253;6,41;15214632;2476;102460;6,56;1468890;1306,24;10345;34,54
01/07/2010;4,0088;294889304;3030,4;880671;1,5719;393704256;6457,6;98085;6,36;29656770;2496,8;184680;6,4817;2035272;1329,92;9903;32,86
02/07/2010;3,9575;190188752;3066,4;536706;1,5628;244599328;6489,6;55368;6,29;14833566;2519,2;122877;6,4017;1218570;1345,92;12257;30,12
06/07/2010;4,0088;207258896;3028;556289;1,5709;264423520;6448;57023;6,3717;14998098;2488,08;96039;6,3467;1125000;1365,12;5917;29,65
07/07/2010;4,2613;174137752;2835,4;660134;1,6706;253971264;6041,6;64758;6,7383;19009362;2346,4;120290;6,7917;1114044;1373,44;12483;26,84
08/07/2010;4,3438;171577432;2780;458873;1,6881;202095456;5977,6;47693;6,9067;13034280;2289,6;79462;6,94;902886;1275,52;9741;25,71
09/07/2010;4,4075;115011928;2739,2;424428;1,7219;173386656;5856;37496;6,99;10220184;2260,8;67505;7,0917;340710;1248,64;9567;24,98
12/07/2010;4,4175;113161320;2733,6;347954;1,7313;188183776;5827,2;28338;7,0083;8396850;2254,4;43047;7,01;668718;1222,4;4822;24,43
13/07/2010;4,5525;153603952;2653,6;575014;1,7738;245348640;5676,8;56841;7,2067;11153832;2188;78206;7,3517;1108752;1234,56;5971;24,56
14/07/2010;4,5488;142859648;2652;464941;1,7944;213445472;5619,2;44374;7,2133;9298386;2188,4;55474;7,3267;616794;1175,68;4887;24,89
15/07/2010;4,5525;175499136;2648;651838;1,7988;236258176;5600;49761;7,2067;11600184;2190,4;99283;7,3103;787242;1179,52;4031;25,14
16/07/2010;4,2975;220787872;2794,4;529623;1,6997;277008000;5911,04;61986;6,8483;14124594;2297,6;110749;6,8367;1056564;1182,72;4227;26,25
19/07/2010;4,3513;116635816;2760,8;514404;1,7272;187466816;5811,2;50998;6,9283;7694994;2271,6;79204;6,9167;918978;1256,96;5856;25,97
20/07/2010;4,4438;141798208;2701,6;661750;1,7669;226994272;5676,8;64231;7,0217;11444190;2240;115212;7,1067;797328;1243,52;4121;23,93
21/07/2010;4,3325;204934080;2771,2;631302;1,7209;275974784;5827,2;71736;6,875;12657792;2288,8;86484;6,908;1587168;1208,32;4651;25,64
22/07/2010;4,5238;167435800;2646,56;595781;1,8071;220871776;5536;61673;7,1433;11404800;2197,6;92532;7,3033;1185300;1242,88;6618;24,63
23/07/2010;4,6;161739896;2601,6;689341;1,8303;228818528;5459,2;67812;7,2883;13037370;2152,8;101424;7,515;1040976;1171,84;6136;23,47
26/07/2010;4,705;119242408;2544,16;304897;1,8588;208971872;5372,8;40282;7,425;9176832;2112;66088;7,7983;1381296;1137,92;6054;22,73
27/07/2010;4,695;121763552;2547,2;372934;1,8575;192772448;5372,8;38369;7,4533;11433192;2104,8;61969;7,6967;1209846;1094,4;3605;23,19
28/07/2010;4,6363;99715616;2580;363567;1,8291;168636000;5456;36699;7,395;11905758;2118,4;62715;7,485;823710;1108,48;4413;24,25
29/07/2010;4,59;174400944;2604,8;492883;1,8016;236114592;5539,2;71088;7,3417;16695618;2135,2;119996;7,415;1080468;1134,72;3612;24,13
30/07/2010;4,5926;159997648;2604,8;516509;1,8106;247550944;5510,4;56632;7,3467;17524842;2133,6;106556;7,455;997752;1148,8;3550;23,5
02/08/2010;4,7938;108266360;2488,8;387445;1,8769;138345472;5305,6;36957;7,6367;9131334;2049,6;67759;7,7425;2344020;1144,96;5112;22,01
03/08/2010;4,75;99667984;2511,2;280052;1,8622;148021760;5347,52;26780;7,58;7971432;2064,8;43354;7,6317;1642734;1100,16;4090;22,63
04/08/2010;4,8126;118012656;2476,8;345548;1,9;162577504;5248;31722;7,66;10394232;2041,6;44030;7,795;1126800;1114,88;2658;22,21
05/08/2010;4,8038;91069752;2483,2;258893;1,8909;107393888;5264;24754;7,6483;6105534;2044,8;37621;7,7067;943626;1090,56;2977;22,1
06/08/2010;4,7625;156887176;2503,2;458787;1,8845;197764384;5280;44078;7,6217;11955270;2051,6;75321;7,6767;1367028;1102,196;1609;21,74
09/08/2010;4,8138;66215184;2476,8;172598;1,9088;113614272;5222,4;26308;7,6833;6202698;2034,4;26295;7,8317;315036;1105,28;4441;22,14
10/08/2010;4,7636;138594424;2503,2;406286;1,8791;217768512;5299,2;45586;7,6133;12476136;2053,2;81374;7,6317;632592;1085,44;2065;22,37
11/08/2010;4,5013;217160424;2639,2;437407;1,775;220777664;5580,8;67073;7,2533;13635432;2150,4;66599;7,1183;697614;1112,96;2611;25,39
12/08/2010;4,445;158442984;2670,8;417987;1,745;219636256;5673,6;60612;7,1567;13836090;2177,6;66193;7,0384;811422;1186,56;5610;25,73
13/08/2010;4,4163;115790616;2691,2;312851;1,7206;137726304;5760;34489;7,1367;9755166;2182,4;61026;6,9583;442272;1203,2;3323;26,24
16/08/2010;4,4163;110346424;2690,4;259489;1,7272;157555200;5737,6;34598;7,13;8881110;2186,4;44754;6,9767;874770;1213,44;2470;26,1
17/08/2010;4,5188;108867408;2625,6;375338;1,7709;163230944;5590,4;33278;7,2833;9964362;2140,8;42937;7,205;813168;1211,52;3428;24,33
18/08/2010;4,54;119984128;2615,2;382131;1,7841;167469344;5548,8;36357;7,31;10823316;2130,4;57754;7,2567;934356;1170,56;3441;24,59
19/08/2010;4,3838;181724736;2704,88;439770;1,7307;217761760;5715,2;48616;7,1067;14069682;2190,4;79798;7,0131;656586;1164,8;2532;26,44
20/08/2010;4,3525;130459416;2724,8;390318;1,735;171100128;5696;31459;7,0317;12497634;2214,4;65741;6,9983;952506;1201,92;5601;25,49
23/08/2010;4,3213;110866656;2744,8;321297;1,7009;172050112;5808;42424;6,9733;14663280;2230,4;53870;6,872;843894;1204,48;3500;25,66
24/08/2010;4,1913;193876912;2827,2;567131;1,6394;257891680;6028,8;57199;6,7883;21226668;2292,8;92890;6,6467;1389498;1229,44;2912;27,46
25/08/2010;4,22;186564560;2804,8;577915;1,6684;243667424;5910,4;47930;6,815;13652280;2281,6;88769;6,7483;1675074;1264,64;9325;26,7
26/08/2010;4,1625;174967464;2844;459457;1,63;233030944;6051,2;42315;6,7233;14173536;2312,8;70705;6,665;1315482;1248;8071;27,37
27/08/2010;4,2938;182415904;2754,4;610012;1,6709;282772768;5901,44;67411;6,9467;14727786;2236;93799;6,9417;1134498;1262,08;5572;24,45
30/08/2010;4,1713;136374392;2833,6;323314;1,6347;171780896;6022,4;27277;6,7583;8550060;2298;43819;6,7083;746910;1209,6;7588;27,21
